454	236.880	254.925
456	236.562	254.788
458	236.340	254.804
460	236.108	254.398
462	235.806	254.344
464	235.282	254.122
466	235.037	253.819
468	234.797	254.040
470	234.411	253.613
472	234.383	253.013
474	233.910	253.142
476	233.641	252.811
478	233.326	252.833
480	233.098	252.381
482	232.645	252.276
484	232.120	252.161
486	232.071	252.006
488	231.611	251.487
490	231.327	251.406
492	231.193	251.173
494	230.989	250.934
496	230.506	251.083
498	230.248	250.664
500	230.157	250.199
502	229.638	250.309
504	229.693	250.273
506	229.089	249.891
508	228.442	249.290
510	228.521	249.225
512	228.167	249.267
514	228.007	248.750
516	227.618	248.700
518	227.200	248.527
520	226.741	248.048
522	226.598	247.953
524	226.207	247.251
526	225.952	247.357
528	225.834	247.246
530	225.702	246.870
532	225.218	247.073
534	224.686	246.385
536	224.640	246.304
538	224.461	246.160
540	223.898	246.125
542	223.678	245.462
544	223.410	245.620
546	222.999	245.214
548	222.924	244.832
550	222.519	244.815
552	222.311	244.541
554	221.827	244.186
556	221.606	244.051
558	221.492	243.746
560	221.040	243.584
562	221.068	243.429
564	220.462	243.330
566	220.270	242.668
568	220.090	242.935
570	219.452	242.083
572	219.116	242.113
574	218.866	241.984
576	219.000	241.697
578	218.444	241.320
580	218.627	241.141
582	217.876	240.856
584	217.706	240.599
586	217.627	240.572
588	217.415	240.254
590	217.142	239.853
592	216.733	239.848
594	216.425	239.514
596	216.080	239.345
598	215.828	239.072
600	215.349	238.608
602	215.030	238.402
604	214.874	238.352
606	214.570	238.085
608	214.250	237.743
610	214.145	237.516
612	213.907	237.443
614	213.500	236.914
616	213.433	236.837
618	212.764	236.476
620	212.631	236.224
622	212.277	236.173
624	211.830	235.882
626	211.823	235.631
628	211.544	235.455
630	211.515	235.012
632	211.110	234.860
634	210.589	234.461
636	210.749	234.305
638	210.382	233.986
640	210.014	233.768
642	209.622	233.591
644	209.241	233.128
646	209.059	233.312
648	209.008	232.595
650	208.858	232.312
652	208.537	232.415
654	207.964	232.107
656	207.601	231.829
658	207.522	231.577
660	206.968	231.227
662	207.014	230.841
664	206.677	230.734
666	206.362	230.367
668	205.927	230.361
670	205.977	229.939
672	205.555	229.583
674	205.195	229.404
676	204.675	229.260
678	204.837	228.859
680	204.843	228.566
682	204.563	228.471
684	203.982	228.217
686	203.698	227.849
688	203.596	227.599
690	203.114	227.450
692	203.047	226.943
694	202.856	226.694
696	202.664	226.542
698	202.204	226.363
700	201.929	226.186
702	201.568	226.105
704	201.316	225.757
706	201.147	225.349
708	200.978	225.115
710	200.801	224.712
712	200.286	224.604
714	200.373	224.308
716	199.851	224.144
718	199.631	223.716
720	199.266	223.662
722	198.759	223.559
724	198.999	223.057
726	198.722	222.878
728	198.314	222.665
730	198.112	222.246
732	197.925	222.084
734	197.359	221.797
736	197.261	221.554
738	197.206	221.168
740	196.646	221.032
742	196.626	220.848
744	196.126	220.735
746	196.148	220.406
748	195.821	220.330
750	195.333	219.636
752	195.499	219.627
754	194.964	219.268
756	194.703	219.314
758	194.605	218.609
760	194.498	218.349
762	193.924	218.130
764	193.838	217.647
766	193.645	217.632
768	193.436	217.342
770	193.111	217.223
772	192.783	216.997
774	192.467	216.973
776	192.358	216.580
778	191.938	216.096
780	191.415	215.794
782	191.673	215.748
784	191.498	215.222
786	190.764	215.441
788	190.722	215.089
790	190.723	214.588
792	190.695	214.147
794	190.146	214.354
796	189.791	213.880
798	189.630	213.830
800	189.622	213.151
802	189.077	213.048
804	188.812	212.885
806	188.619	212.638
808	188.307	212.311
810	188.228	212.219
812	188.213	211.713
814	187.778	211.600
816	187.452	211.387
818	187.207	211.194
820	186.778	210.971
822	186.906	210.444
824	186.524	210.131
826	186.271	210.301
828	186.540	209.908
830	185.869	209.494
832	185.474	209.588
834	185.287	209.122
836	185.287	209.030
838	184.896	208.613
840	184.428	208.661
842	184.546	208.365
844	184.074	207.814
846	184.220	207.747
848	183.867	207.449
850	183.405	207.307
852	183.430	206.708
854	183.015	206.706
856	182.900	206.513
858	182.613	205.841
860	182.181	205.679
862	181.980	205.302
864	182.000	205.319
866	181.564	205.218
868	181.323	205.088
870	181.010	204.626
872	180.986	204.611
874	181.003	203.912
876	180.304	203.616
878	180.238	203.616
880	180.218	203.435
882	179.766	203.126
884	179.617	202.574
886	179.162	202.625
888	179.158	202.196
890	178.839	202.246
892	178.788	201.955
894	178.592	201.513
896	178.576	201.332
898	178.049	201.005
900	177.785	200.909
902	177.540	200.817
904	177.233	200.281
906	177.113	200.260
908	176.793	199.861
910	176.639	199.578
912	176.588	199.437
914	176.016	199.054
916	176.115	198.883
918	175.919	198.543
920	175.481	198.775
922	174.959	198.243
924	174.964	197.890
926	175.029	197.785
928	174.610	197.494
930	174.242	197.236
932	174.096	197.119
934	174.078	196.900
936	173.814	196.465
938	173.477	196.217
940	173.238	196.022
942	173.016	195.477
944	172.718	195.355
946	172.880	195.548
948	172.372	195.350
950	172.385	194.826
952	172.213	194.710
954	171.918	194.432
956	171.487	194.608
958	171.396	194.075
960	171.115	193.650
962	170.768	193.288
964	170.737	192.952
966	170.296	192.986
968	170.436	192.605
970	169.974	192.267
972	169.859	192.147
974	169.658	191.845
976	169.363	192.024
978	169.277	191.667
980	168.904	191.297
982	168.894	191.285
984	168.349	190.839
986	168.357	190.463
988	168.418	190.586
990	167.765	190.203
992	167.602	189.732
994	167.570	189.625
996	167.310	189.288
998	167.125	188.978
1000	166.936	189.091
1002	166.748	189.005
1004	166.610	188.276
1006	166.296	188.338
1008	165.989	187.923
1010	165.918	187.715
1012	165.894	187.468
1014	165.381	187.195
1016	165.047	187.100
1018	165.152	186.737
1020	164.761	186.671
1022	164.247	186.393
1024	164.493	186.134
1026	164.080	185.803
1028	163.941	185.623
1030	163.799	185.593
1032	163.572	185.325
1034	163.445	184.874
1036	163.069	184.807
1038	163.007	184.676
1040	162.687	184.084
1042	162.633	184.188
1044	162.411	183.779
1046	161.975	183.737
1048	162.075	183.309
1050	161.630	182.926
1052	161.629	182.725
1054	161.361	182.975
1056	161.380	183.005
1058	160.869	182.828
1060	160.649	183.058
1062	160.498	182.711
1064	160.254	182.948
1066	160.220	182.775
1068	159.657	182.857
1070	159.542	182.960
1072	159.340	182.822
1074	159.444	182.892
1076	159.359	183.098
1078	158.888	182.859
1080	158.680	183.069
1082	158.518	182.773
1084	158.484	183.020
1086	157.973	183.155
1088	157.951	182.566
1090	157.865	182.816
1092	157.597	183.020
1094	157.354	182.901
1096	157.280	182.986
1098	156.528	182.838
1100	156.840	182.939
1102	156.445	182.901
1104	156.073	183.098
1106	156.230	182.960
1108	156.165	182.970
1110	155.744	182.856
1112	155.714	182.843
1114	155.619	182.850
1116	155.382	182.972
1118	155.237	182.848
1120	154.910	182.953
1122	154.618	183.219
1124	154.174	183.037
1126	154.185	182.856
1128	153.904	183.083
1130	154.165	182.840
1132	153.622	182.594
1134	153.476	182.747
1136	153.350	182.616
1138	153.083	182.843
1140	153.141	182.896
1142	152.604	183.144
1144	152.537	182.940
1146	152.207	182.856
1148	151.931	183.012
1150	151.849	182.554
1152	151.747	182.920
1154	151.500	182.998
1156	151.273	182.659
1158	150.978	183.051
1160	150.989	182.929
1162	150.589	182.814
1164	150.742	182.970
1166	150.454	183.214
1168	150.037	182.899
1170	150.023	182.908
1172	149.771	182.800
1174	149.746	182.740
1176	149.714	182.991
1178	149.047	182.736
1180	149.161	182.874
1182	148.935	182.790
1184	148.876	182.932
1186	148.623	182.909
1188	148.295	183.013
1190	148.177	182.780
1192	147.922	182.814
1194	148.020	182.706
1196	147.679	182.785
1198	147.779	182.907
1200	147.303	182.963
1202	147.024	182.709
1204	146.722	182.977
1206	146.497	183.048
1208	146.349	182.906
1210	146.446	183.124
1212	146.302	182.725
1214	145.808	182.653
1216	145.999	182.571
1218	145.613	183.061
1220	145.528	182.933
1222	145.569	182.826
1224	145.282	182.875
1226	144.929	182.663
1228	144.657	183.197
1230	144.290	182.848
1232	144.327	182.844
1234	144.226	182.935
1236	143.932	182.897
1238	143.883	182.857
1240	143.737	182.704
1242	143.515	182.892
1244	143.275	183.102
1246	143.222	183.020
1248	143.087	183.056
1250	142.682	182.739
1252	142.882	182.666
1254	142.480	182.794
1256	142.323	182.820
1258	142.251	182.975
1260	142.006	182.556
1262	141.940	183.038
1264	141.666	182.783
1266	141.357	182.742
1268	141.330	182.653
1270	140.931	182.555
1272	140.946	182.926
1274	140.752	182.812
1276	140.554	182.606
1278	140.393	182.604
1280	139.959	182.747
1282	139.987	183.047
1284	139.912	182.756
1286	139.751	182.568
1288	139.402	182.756
1290	139.575	182.751
1292	139.085	182.386
1294	139.190	182.781
1296	138.939	182.753
1298	138.608	182.891
1300	138.802	183.063
1302	138.187	182.954
1304	138.335	182.743
1306	138.178	182.616
1308	137.759	183.167
1310	137.901	182.789
1312	137.486	182.781
1314	137.399	182.774
1316	137.227	182.806
1318	137.001	182.754
1320	136.976	182.688
1322	136.806	182.691
1324	136.258	182.767
1326	136.550	182.690
1328	135.939	182.663
1330	136.177	182.785
1332	136.026	182.730
1334	135.528	182.992
1336	135.465	182.368
1338	135.195	182.928
1340	135.164	182.951
1342	134.986	182.452
1344	134.985	182.710
1346	134.900	182.705
1348	134.749	182.548
1350	134.292	182.642
1352	134.182	182.591
1354	133.798	183.019
1356	133.767	182.896
1358	133.870	182.945
1360	133.805	182.862
1362	133.215	182.583
1364	133.150	182.673
1366	133.073	182.824
1368	132.958	182.566
1370	132.633	182.855
1372	132.657	182.711
1374	132.362	182.690
1376	132.270	182.852
1378	132.194	182.811
1380	131.953	182.689
1382	131.726	182.916
1384	131.616	182.579
1386	131.460	182.833
1388	131.258	182.828
1390	131.116	182.692
1392	131.236	182.786
1394	130.922	182.549
1396	130.635	182.874
1398	130.626	182.707
1400	130.314	182.655
1402	130.382	182.890
1404	130.104	182.626
1406	129.876	182.520
1408	129.802	182.497
1410	129.343	182.820
1412	129.253	182.536
1414	129.087	182.991
1416	129.131	182.414
1418	129.214	182.980
1420	129.133	182.756
1422	128.739	182.709
1424	128.563	182.641
1426	128.063	182.782
1428	128.097	182.715
1430	127.906	182.886
1432	127.777	182.736
1434	127.691	182.741
1436	127.491	182.663
1438	127.112	182.708
1440	127.367	182.762
1442	126.941	182.458
1444	126.985	182.512
1446	127.108	182.825
1448	126.506	182.738
1450	126.112	182.684
1452	126.297	182.713
1454	126.353	182.762
1456	126.330	182.628
1458	125.701	182.591
1460	125.808	182.737
1462	125.513	182.560
1464	125.416	182.767
1466	125.678	182.449
1468	124.906	182.858
1470	125.019	182.774
1472	124.902	182.741
1474	124.845	182.849
1476	124.547	182.951
1478	124.429	182.852
1480	124.175	182.423
1482	124.126	182.506
1484	123.885	182.604
1486	123.882	182.701
1488	123.585	182.774
1490	123.549	182.586
1492	123.340	182.722
1494	123.366	182.580
1496	123.042	182.601
1498	122.637	182.481
1500	122.945	182.553
1502	122.473	182.488
1504	122.364	182.543
1506	122.227	182.847
1508	122.376	182.546
1510	121.704	183.082
1512	122.349	182.761
1514	121.892	182.714
1516	121.621	182.557
1518	121.435	182.790
1520	121.341	182.597
1522	121.232	182.701
1524	121.106	183.066
1526	120.948	182.667
1528	120.734	182.853
1530	120.548	182.575
1532	120.411	182.674
1534	120.261	182.944
1536	120.317	182.584
1538	120.093	182.949
1540	119.420	182.783
1542	119.817	182.592
1544	119.606	182.770
1546	119.431	182.820
1548	119.234	182.767
1550	119.319	182.438
1552	119.151	181.039
1554	118.752	179.620
1556	118.788	178.187
1558	118.440	176.864
1560	118.238	175.401
1562	118.210	173.808
1564	118.293	172.728
1566	118.167	171.455
1568	117.961	170.167
1570	117.853	168.992
1572	117.682	167.729
1574	117.369	166.473
1576	117.391	165.219
1578	117.307	163.831
1580	117.162	163.019
1582	117.088	161.884
1584	116.878	160.815
1586	116.686	159.527
1588	116.656	158.522
1590	116.354	157.829
1592	116.088	156.674
1594	116.058	155.811
1596	115.834	154.762
1598	115.707	153.831
1600	115.650	153.055
1602	115.417	151.943
1604	115.353	151.159
1606	114.979	150.217
1608	115.159	149.381
1610	114.991	148.576
1612	114.733	147.849
1614	114.819	146.952
1616	114.725	146.437
1618	114.209	145.355
1620	114.201	144.716
1622	114.065	143.948
1624	113.905	143.515
1626	114.036	142.625
1628	113.748	142.062
1630	113.604	141.009
1632	113.209	140.610
1634	113.472	140.054
1636	113.057	139.296
1638	113.119	138.818
1640	113.019	137.968
1642	113.049	137.655
1644	112.516	137.198
1646	112.127	136.220
1648	112.475	135.639
1650	112.585	135.365
1652	112.369	134.836
1654	112.083	133.983
1656	111.847	133.470
1658	111.910	132.972
1660	111.512	132.303
1662	111.599	131.867
1664	111.473	131.363
1666	111.425	130.915
1668	111.550	130.551
1670	111.065	130.125
1672	110.800	129.864
1674	110.743	129.032
1676	110.351	128.887
1678	110.383	128.272
1680	110.297	127.869
1682	110.151	127.558
1684	110.123	126.874
1686	109.848	126.694
1688	110.012	126.261
1690	109.715	125.917
1692	109.586	125.499
1694	109.410	125.443
1696	109.355	124.605
1698	109.328	124.252
1700	108.947	123.875
1702	108.851	123.528
1704	108.777	123.163
1706	108.494	123.091
1708	108.446	122.784
1710	108.371	122.150
1712	108.448	121.779
1714	108.230	121.649
1716	108.093	121.174
1718	108.066	121.035
1720	107.793	120.659
1722	107.746	120.093
1724	107.547	120.250
1726	107.477	119.988
1728	107.225	119.332
1730	106.822	119.075
1732	107.044	118.889
1734	107.153	118.614
1736	106.954	118.383
1738	106.836	118.311
1740	106.753	117.711
1742	106.457	117.350
1744	106.350	116.998
1746	106.105	116.834
1748	106.027	116.681
1750	106.044	116.700
1752	106.009	116.102
1754	105.685	115.965
1756	105.516	115.683
1758	105.462	115.622
1760	105.430	115.583
1762	105.001	114.888
1764	104.752	114.660
1766	104.892	114.658
1768	104.670	114.376
1770	104.656	114.324
1772	104.589	113.911
1774	104.423	113.549
1776	104.588	113.472
1778	104.298	113.334
1780	104.174	113.077
1782	104.102	112.818
1784	103.718	112.692
1786	103.925	112.500
1788	103.638	112.327
1790	103.631	112.013
1792	103.250	111.690
1794	103.059	111.538
1796	103.296	111.499
1798	103.111	111.000
1800	102.801	110.984
1802	102.687	110.678
1804	102.868	110.551
1806	102.403	110.551
1808	102.710	110.201
1810	102.211	109.994
1812	102.324	109.600
1814	102.061	109.734
1816	102.084	109.538
1818	101.795	109.587
1820	101.735	109.039
1822	101.649	108.943
1824	101.376	108.773
1826	101.521	108.799
1828	101.217	108.376
1830	101.143	108.262
1832	100.913	108.143
1834	100.562	107.912
1836	100.802	107.650
1838	101.077	107.581
1840	100.718	107.549
1842	100.482	107.071
1844	100.330	107.083
1846	100.259	106.797
1848	100.223	106.922
1850	99.849	106.356
1852	100.079	106.343
1854	99.905	106.327
1856	99.792	106.350
1858	99.636	105.951
1860	99.460	105.724
1862	99.444	105.937
1864	99.319	105.286
1866	99.064	105.023
1868	98.918	105.269
1870	98.906	104.979
1872	99.011	104.754
1874	98.480	104.866
1876	98.334	104.650
1878	98.466	104.383
1880	98.337	104.131
1882	98.244	104.310
1884	98.143	104.134
1886	97.961	103.879
1888	98.107	104.029
1890	97.532	103.451
1892	97.537	103.243
1894	97.535	103.228
1896	97.193	103.186
1898	97.303	103.092
1900	97.468	102.882
1902	97.111	102.834
1904	97.033	102.457
1906	96.699	102.726
1908	96.686	102.362
1910	96.613	102.408
1912	96.512	102.158
1914	96.642	102.042
1916	96.425	101.926
1918	96.065	101.776
1920	96.160	101.674
1922	96.089	101.646
1924	96.077	101.345
1926	96.035	101.293
1928	95.537	101.043
1930	95.460	101.144
1932	95.285	100.698
1934	95.331	100.942
1936	95.328	100.539
1938	95.299	100.203
1940	95.032	100.310
1942	94.888	100.063
1944	94.852	100.166
1946	94.597	99.817
1948	94.929	99.723
1950	94.268	99.383
1952	94.431	99.474
1954	94.600	99.055
1956	94.192	99.058
1958	94.056	99.287
1960	93.925	99.169
1962	93.846	98.993
1964	93.974	98.663
1966	93.331	98.680
1968	93.788	98.566
1970	93.239	98.273
1972	93.308	98.552
1974	93.179	98.339
1976	93.227	98.055
1978	92.794	97.973
1980	92.999	97.882
1982	93.129	97.426
1984	92.517	97.578
1986	92.646	97.395
1988	92.415	97.230
1990	92.475	97.221
1992	92.310	97.417
1994	92.108	97.127
1996	92.174	96.829
1998	92.269	96.885
2000	91.867	96.894
2002	91.901	96.708
2004	91.496	96.464
2006	91.444	96.243
2008	91.557	96.331
2010	91.606	96.172
2012	91.335	96.133
2014	91.133	95.981
2016	91.078	95.930
2018	90.789	95.580
2020	90.966	95.745
2022	90.907	95.465
2024	90.606	95.635
2026	90.502	95.109
2028	90.512	95.361
2030	90.306	95.019
2032	90.261	94.781
2034	90.485	94.696
2036	90.033	94.610
2038	89.916	94.611
2040	89.773	94.516
2042	89.882	94.242
2044	89.644	94.215
2046	89.474	94.431
2048	89.670	94.260
2050	89.586	93.958
2052	89.184	93.789
2054	88.895	93.693
2056	89.227	93.660
2058	88.875	93.306
2060	88.998	93.314
2062	88.485	92.994
2064	88.817	93.198
2066	88.403	93.128
2068	88.596	92.852
2070	88.391	93.054
2072	88.148	92.527
2074	88.133	92.385
2076	88.199	92.533
2078	88.015	92.551
2080	87.990	92.541
2082	88.102	92.114
2084	87.474	92.240
2086	87.854	91.967
2088	87.531	91.842
2090	87.284	91.896
2092	87.123	91.757
2094	87.198	91.319
2096	87.269	91.673
2098	87.016	91.555
2100	87.166	91.151
2102	86.626	91.200
2104	86.746	91.112
2106	86.465	90.974
2108	86.612	90.750
2110	86.596	90.629
2112	86.305	90.623
2114	85.882	90.701
2116	86.208	90.504
2118	86.149	90.265
2120	86.050	90.335
2122	86.081	89.691
2124	85.641	90.189
2126	85.809	89.654
2128	85.792	89.760
2130	85.253	89.546
2132	85.474	89.419
2134	85.257	89.686
2136	85.227	89.342
2138	85.199	89.364
2140	84.980	89.205
2142	84.859	89.184
2144	84.873	89.024
2146	84.612	88.721
2148	84.520	88.963
2150	84.692	88.641
2152	84.326	88.382
2154	84.506	88.453
2156	84.384	88.643
2158	83.964	88.447
2160	84.029	88.169
2162	84.218	88.071
2164	83.801	87.977
2166	83.787	88.239
2168	83.835	87.887
2170	83.792	87.797
2172	83.546	87.789
2174	83.403	87.573
2176	83.615	87.402
2178	83.572	87.314
2180	83.368	87.236
2182	83.144	87.144
2184	82.920	87.163
2186	82.826	86.965
2188	82.939	86.971
2190	82.834	86.753
2192	82.892	86.681
2194	82.690	86.274
2196	82.277	86.615
2198	82.571	86.435
2200	82.175	86.437
2202	82.178	85.758
2204	82.184	86.411
2206	82.357	85.982
2208	82.436	86.074
2210	81.972	85.657
2212	81.765	85.811
2214	81.784	85.467
2216	81.749	85.437
2218	81.480	85.724
2220	81.710	85.314
2222	81.387	85.282
2224	81.340	85.286
2226	81.278	85.137
2228	81.154	84.992
2230	81.129	84.931
2232	80.823	85.144
2234	80.745	84.682
2236	80.577	84.628
2238	80.721	84.663
2240	80.686	84.578
2242	80.551	84.498
2244	80.647	84.324
2246	80.309	83.965
2248	80.324	84.289
2250	79.974	83.781
2252	79.994	83.907
2254	80.071	83.657
2256	80.008	83.669
2258	79.751	83.637
2260	79.699	83.545
2262	79.397	83.469
2264	79.486	83.557
2266	79.588	83.292
2268	79.456	83.097
2270	79.360	83.188
2272	79.208	83.132
2274	79.117	82.679
2276	78.932	82.863
2278	79.052	82.788
2280	78.926	82.549
2282	78.853	82.710
2284	78.616	82.392
2286	78.288	82.344
2288	78.692	82.210
2290	78.372	82.150
2292	78.231	81.894
2294	78.381	81.754
2296	78.135	82.120
2298	78.270	81.665
2300	78.121	81.555
2302	78.048	81.293
2304	77.658	81.432
2306	77.962	81.241
2308	77.737	81.598
2310	77.560	81.416
2312	77.554	81.074
2314	77.184	81.427
2316	77.430	81.149
2318	77.132	80.866
2320	77.002	80.453
2322	76.895	81.084
2324	77.209	80.445
2326	76.866	80.320
2328	77.109	80.634
2330	76.717	80.760
2332	76.461	80.516
2334	76.468	80.306
2336	76.740	80.225
2338	76.451	80.178
2340	76.311	80.078
2342	76.337	79.920
2344	76.308	79.808
2346	76.320	79.698
2348	76.289	79.509
2350	75.938	79.495
2352	75.713	79.198
2354	75.770	79.352
2356	75.792	79.134
2358	75.529	79.032
2360	75.450	79.140
2362	75.566	79.237
2364	75.428	79.082
2366	75.361	78.624
2368	75.163	78.627
2370	75.163	78.833
2372	74.980	78.460
2374	75.174	78.490
2376	75.117	78.523
2378	74.606	78.212
2380	74.666	78.289
2382	74.502	77.990
2384	74.551	78.017
2386	74.558	78.072
2388	74.275	77.702
2390	74.277	77.925
2392	74.187	77.773
2394	74.291	77.776
2396	74.193	77.644
2398	73.997	77.733
2400	74.054	77.465
